date,state,coronavirus,mask,sanitizer,toilet paper,positive,positiveIncrease,negative,negativeIncrease,pending,total,totalTestResultsIncrease,recovered,death,deathIncrease,hospitalizedCumulative,hospitalizedIncrease,total_hospital_beds,available_hospital_beds,hospital_bed_occupancy_rate,total_icu_beds,available_icu_beds,icu_bed_occupancy_rate,adult_population,population_65,home
2020-02-04,ND,752,100,11,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-05,ND,1174,138,11,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-06,ND,1288,173,16,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-07,ND,1341,170,13,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-08,ND,1200,192,20,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-09,ND,1071,185,9,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-10,ND,1159,162,9,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-11,ND,1297,152,13,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-12,ND,1455,163,4,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-13,ND,1492,169,6,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-14,ND,1080,137,8,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-15,ND,931,158,7,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-16,ND,867,181,13,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-17,ND,960,190,12,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-18,ND,1059,152,10,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-19,ND,984,190,17,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-20,ND,762,155,7,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-21,ND,799,150,6,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-22,ND,788,161,10,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-23,ND,843,164,10,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-24,ND,545,108,6,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-25,ND,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-02-26,ND,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-11,ND,0,0,0,0,0,0.0,7,1.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-12,ND,0,0,0,0,1,1.0,12,5.0,14.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-13,ND,0,0,0,0,1,0.0,39,27.0,12.0,52.0,27.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-14,ND,0,0,0,0,1,0.0,54,15.0,14.0,69.0,15.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-15,ND,0,0,0,0,1,0.0,95,41.0,4.0,100.0,41.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-16,ND,0,0,0,0,1,0.0,123,28.0,0.0,124.0,28.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-17,ND,624,9,16,12,3,2.0,220,97.0,0.0,223.0,99.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-18,ND,1908,34,46,44,6,3.0,268,48.0,0.0,274.0,51.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-19,ND,1779,35,37,39,15,9.0,493,225.0,0.0,508.0,234.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-20,ND,1718,41,34,29,20,5.0,800,307.0,0.0,820.0,312.0,0.0,0.0,0.0,0.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-21,ND,1665,58,34,35,28,8.0,1141,341.0,0.0,1169.0,349.0,0.0,0.0,0.0,3.0,3.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-22,ND,1620,53,27,35,28,0.0,1260,119.0,0.0,1288.0,119.0,0.0,0.0,0.0,3.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-23,ND,1515,54,29,22,30,2.0,1353,93.0,0.0,1383.0,95.0,0.0,0.0,0.0,4.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-24,ND,1359,48,23,24,34,4.0,1454,101.0,0.0,1488.0,105.0,0.0,0.0,0.0,5.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-03-25,ND,50,2,2,1,39,5.0,1734,280.0,0.0,1773.0,285.0,0.0,0.0,0.0,8.0,3.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-01,ND,0,0,0,0,142,16.0,4351,220.0,0.0,4493.0,236.0,34.0,3.0,0.0,23.0,2.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-02,ND,186,10,0,0,159,17.0,4821,470.0,0.0,4980.0,487.0,43.0,3.0,0.0,28.0,5.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-03,ND,148,26,0,0,173,14.0,5625,804.0,0.0,5798.0,818.0,55.0,3.0,0.0,29.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-04,ND,156,27,0,0,186,13.0,6021,396.0,0.0,6207.0,409.0,63.0,3.0,0.0,30.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-05,ND,155,23,0,0,207,21.0,6580,559.0,0.0,6787.0,580.0,63.0,3.0,0.0,31.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-06,ND,153,21,0,0,225,18.0,6988,408.0,0.0,7213.0,426.0,74.0,3.0,0.0,32.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-07,ND,148,23,0,0,237,12.0,7466,478.0,0.0,7703.0,490.0,82.0,4.0,1.0,33.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-08,ND,1801,234,53,22,251,14.0,8301,835.0,0.0,8552.0,849.0,98.0,4.0,0.0,34.0,1.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-09,ND,1703,199,45,22,269,18.0,8721,420.0,0.0,8990.0,438.0,101.0,5.0,1.0,34.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-10,ND,1636,179,41,22,278,9.0,9330,609.0,0.0,9608.0,618.0,105.0,6.0,1.0,36.0,2.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-11,ND,1222,178,40,20,293,15.0,9787,457.0,0.0,10080.0,472.0,119.0,7.0,1.0,36.0,0.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-04-12,ND,1039,121,24,14,308,15.0,10042,255.0,0.0,10350.0,270.0,121.0,8.0,1.0,39.0,3.0,3371,1420,0.58,278,95,0.66,575105,107196,0
2020-01-01,NE,15,458,29,60,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-02,NE,14,856,29,93,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-03,NE,15,879,65,105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-04,NE,11,1049,54,98,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-05,NE,8,866,50,99,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-06,NE,10,832,61,91,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-07,NE,12,951,53,79,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-08,NE,27,1215,58,116,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-09,NE,87,1140,65,127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-10,NE,86,1189,53,145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-11,NE,50,1163,73,136,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-12,NE,42,1062,42,150,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-13,NE,40,1046,52,140,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-14,NE,74,1154,71,115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-15,NE,27,253,15,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-16,NE,31,213,16,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-17,NE,32,199,11,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-18,NE,44,243,12,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-19,NE,37,251,12,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-20,NE,171,236,16,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-21,NE,790,232,16,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-22,NE,589,127,5,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-23,NE,515,120,2,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-24,NE,1094,118,4,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-25,NE,1396,151,7,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-26,NE,1558,173,5,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-27,NE,1701,161,7,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-28,NE,1624,170,11,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-29,NE,1676,168,19,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-30,NE,1573,166,12,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-31,NE,1563,173,14,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-01,NE,1216,166,7,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-02,NE,1021,151,10,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-03,NE,889,139,6,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-04,NE,887,139,11,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-05,NE,1601,181,13,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-06,NE,1604,184,10,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-07,NE,1666,178,12,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-08,NE,1632,188,3,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-09,NE,1223,193,3,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-10,NE,1148,159,8,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-11,NE,1203,155,10,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-12,NE,1442,259,13,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-13,NE,1561,297,21,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-14,NE,1473,264,14,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-15,NE,1311,264,13,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-16,NE,1222,264,18,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-17,NE,1369,245,10,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-18,NE,1517,240,13,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-19,NE,1132,251,9,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-20,NE,893,216,14,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-21,NE,1274,227,13,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-22,NE,1163,231,10,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-23,NE,1171,261,19,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-24,NE,775,159,9,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-25,NE,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-02-26,NE,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-11,NE,0,0,0,0,5,2.0,47,0.0,16.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-12,NE,0,0,0,0,10,5.0,80,33.0,33.0,123.0,38.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-13,NE,0,0,0,0,13,3.0,80,0.0,33.0,126.0,3.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-14,NE,0,0,0,0,14,1.0,80,0.0,33.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-15,NE,0,0,0,0,17,3.0,80,0.0,33.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-16,NE,0,0,0,0,18,1.0,170,90.0,0.0,188.0,91.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-17,NE,762,16,25,23,21,3.0,206,36.0,0.0,227.0,39.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-18,NE,1890,46,54,54,24,3.0,206,0.0,0.0,230.0,3.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-19,NE,1649,51,47,49,27,3.0,240,34.0,0.0,267.0,37.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-20,NE,1526,59,42,45,32,5.0,240,0.0,0.0,272.0,5.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-21,NE,1517,87,45,53,38,6.0,356,116.0,0.0,394.0,122.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-22,NE,1542,86,45,57,48,10.0,356,0.0,0.0,404.0,10.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-23,NE,1476,78,44,44,50,2.0,356,0.0,0.0,406.0,2.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-24,NE,1378,69,39,35,52,2.0,975,619.0,0.0,1027.0,621.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-03-25,NE,52,2,1,1,61,9.0,1304,329.0,0.0,1365.0,338.0,0.0,0.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-01,NE,0,0,0,0,210,38.0,3475,544.0,8.0,3693.0,582.0,0.0,4.0,1.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-02,NE,180,16,6,0,246,36.0,3978,503.0,11.0,4235.0,539.0,0.0,5.0,1.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-03,NE,73,8,0,0,279,33.0,4487,509.0,11.0,4777.0,542.0,0.0,6.0,1.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-04,NE,76,23,0,0,321,42.0,5058,571.0,10.0,5389.0,613.0,0.0,6.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-05,NE,75,18,0,0,363,42.0,5558,500.0,12.0,5933.0,542.0,0.0,8.0,2.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-06,NE,79,11,0,0,409,46.0,6378,820.0,8.0,6795.0,866.0,0.0,8.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-07,NE,72,6,0,0,447,38.0,6811,433.0,0.0,7258.0,471.0,0.0,10.0,2.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-08,NE,1749,224,38,23,519,72.0,7442,631.0,0.0,7961.0,703.0,0.0,12.0,2.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-09,NE,1647,215,38,25,567,48.0,8116,674.0,0.0,8683.0,722.0,0.0,14.0,2.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-10,NE,1561,200,34,25,635,68.0,8719,603.0,0.0,9354.0,671.0,0.0,15.0,1.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-11,NE,1104,190,31,22,700,65.0,9285,566.0,0.0,9985.0,631.0,0.0,17.0,2.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-04-12,NE,914,140,24,21,791,91.0,9900,615.0,0.0,10691.0,706.0,0.0,17.0,0.0,0.0,0.0,5872,2630,0.55,548,202,0.63,1424102,278598,0
2020-01-01,NH,2,505,22,72,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-02,NH,0,960,29,75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-03,NH,3,1020,61,74,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-04,NH,8,930,47,144,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-05,NH,14,947,35,125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-06,NH,3,958,31,145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-07,NH,7,936,47,88,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-08,NH,8,1164,107,154,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-09,NH,36,1275,75,127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-10,NH,22,1219,123,163,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-11,NH,26,1024,55,143,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-12,NH,22,1256,25,177,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-13,NH,30,1084,36,150,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-14,NH,31,1071,111,120,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-15,NH,3,299,10,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-16,NH,20,229,14,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-17,NH,23,253,9,36,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-18,NH,55,215,7,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-19,NH,45,260,19,34,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
2020-01-20,NH,159,231,9,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598,939,0.64,252,110,0.56,1067991,219293,0
